Flow_ID,Source_IP,Dest_IP,Source,Destination,Flow_Path,Total_Latency_ms
1:m1CqpNJLsZ9zRUfGgwcSjCvzysM=,214.48.69.23,214.36.110.252,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:FhSQ4ixOvhp2TbKbWcFAofJ9Ryg=,214.36.150.196,20.35.195.98,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:LMfyptcmQIPpxWBbWFNQOQyZmA0=,214.48.69.23,214.36.100.234,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:AX+Q4nkyzlknYPXmxcwZ5oP7RNA=,214.36.100.21,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:9rTvBlWsRae/Vyxj+J++o8NfGZc=,214.48.69.222,214.36.29.161,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:5iGwPFrPGGE+Gqv2mFbkS6j8h5Y=,214.36.198.20,131.66.19.34,UURWMEA120,DK_FLSCHRCH_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(7P45, N/A)-->  DK_FLSCHRCH_VA",1.02
1:OWR+zAhHMSVtz4azw6gFakHX9pE=,214.36.28.228,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:1+L6y82SkKztM5VDt2uRsQVR3vM=,214.36.252.220,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:eCusZJR8B/967uiqvSx7PJL+EIU=,214.48.69.222,214.36.29.161,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:oCowJhDiokflrpePkK1cmc4eods=,214.48.69.23,214.36.133.239,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:nrkkrz4W4YhQouxh3/GkF5V/p88=,52.127.80.32,214.36.72.122,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:wwYfAib1ml7xBebtgO6Lsby3vg8=,214.48.69.23,214.36.252.220,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:yt+fCzNICK7PQ0z/xqEsMXygwh8=,214.36.26.111,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:RiPtM/psBoPGBlajr54zwOE7mfQ=,214.36.199.2,131.67.204.34,UURWMEA110,DK_FTWORTH_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7YM3, N/A)-->  DK_FTWORTH_TX",16.957595644342263
1:acrXpAirooWhk+jiM8hAXpd5e2w=,214.36.198.20,159.77.150.34,UURWMEA120,DK_PATCHBK_DE,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --33.1252ms-->] -> UJPEPTM010  --(MVU1, 0.290ms)-->  UJEEPTM030  --(MAU4, N/A)-->  DK_PATCHBK_DE",33.91519568987164
1:XaXMi9mT1v4h+GinYXwGPsytpII=,214.36.253.35,152.229.21.48,DK_TINRAFB_OK,OKCIAPREM1,"DK_TINRAFB_OK  --(74JX, N/A)-->  UJEWTIN030  --(7GG1, N/A)-->  OKCIAPREM1",0.0
1:3xWD//kPrIS9FO46xPg0y4S20r0=,40.66.31.98,214.36.147.111,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:hlbBttu8MJJsir8cm/zNNSfIqjM=,159.77.20.2,214.36.198.20,DK_PENTAGON_DC,UURWMEA120,"DK_PENTAGON_DC  --(7QUX, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.23
1:H2zc/rI8LkcG+FhDPgpexo1zMEQ=,20.35.195.98,214.36.103.76,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:UoToOHQ4BNVhMi1LHsoA8VaT3RI=,20.35.193.162,214.36.54.200,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:mLs9rlg4K6Vw9JvH4Bi4PUUaVgE=,40.66.31.2,214.36.109.175,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:L+SXb2YtdQ0QZAXffDtcotcQRbU=,40.66.31.2,214.36.20.16,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:Oz4zBB5Jgau/OUcRjglWOSsYxyw=,20.35.196.226,214.36.103.52,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:WmThpr0zx059flSSEuYY005sAzU=,214.36.198.20,131.68.19.34,UURWMEA120,DK_CRESTVIW_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7NA5, N/A)-->  DK_CRESTVIW_FL",9.625394817824569
1:HCfAdMYPjb+Q0bKT6Y1vc7xnzd0=,214.36.36.35,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:vDXNb87ihxOWkzIaYIwFsLjjJgk=,214.36.108.55,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:yEcSj2g6bFOSI1KmdlDezTR4omM=,214.48.69.23,214.36.16.253,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:S3I48O+BV7J/c1cH2e+nrTzHVy8=,214.36.199.3,214.54.139.65,UURWMEA120,DK_MIESAUAD_DE,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --33.1252ms-->] -> UJPEPTM010  --(M2F2, 1.445ms)-->  UJEELTM030  --(MXD4, N/A)-->  DK_MIESAUAD_DE",35.07019568987164
1:V77c7vzFdl4NejdkV47X7eFQhCQ=,214.36.160.234,52.127.80.30,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:JkNHHLtogRRvHUF6LKfVY/KGuFQ=,214.36.102.229,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:CgSA7QIwhlbvT64AqCJwVC1bzhQ=,214.36.100.134,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:4bkNWa8maceZn1Cixm/olB5msZI=,214.36.72.95,214.48.69.49,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:BYitptiKxONS0ql4gfmI6bOWSUI=,214.36.54.138,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:sQNSnQwC+extM+xyNgr4vziygKE=,214.36.72.95,214.48.69.69,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:UTk+Lt9i3HrRBDj2biJI2LUO6YI=,214.48.69.23,214.36.112.156,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:Ztm9IhsljcZZ6F2XzT+A9W8uqoY=,214.48.69.23,214.36.36.34,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:zusA/9JNpX9zC5EDrdmvUQ636as=,214.48.69.23,214.36.103.91,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:s4UWqKpK68Uul9tIp9WHbohWxnM=,214.36.108.19,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:mRDDceqbUoAoAP+hN6nU/fmKU6g=,214.36.29.117,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:BY6eXC4Yq+LqFVgYKcosvkmwu6g=,214.36.28.228,52.127.80.32,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:lyjYMBrM8Fnwgtlm9Iyd343eMKk=,40.66.29.66,214.36.147.111,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:S/H1Qate9F/XEXZREtSaaQgFHWo=,214.36.148.13,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:qczhiCBwgYvGb2sfH3KVo4/9PS0=,214.36.36.105,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:blpDp04IlU48BjT4C7VqDugiznE=,52.127.80.32,214.36.131.191,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:IiPXNFt5OeMTveg4cRQxURZ3TqY=,20.35.193.66,214.36.36.145,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:POC0ZnU38pTEJGYnrgJmyzqy0Jg=,20.35.194.162,214.36.100.224,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:MbaSk7v+HxhxrOlp9jMjeaJJvHM=,214.36.198.20,131.66.93.34,UURWMEA120,DK_TEWKSBRY_MA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7FX2, N/A)-->  DK_TEWKSBRY_MA",3.34
1:iQfUYvo6YdkY1S2tdpFe9ZUvl9U=,140.20.208.105,214.36.199.3,DK_ASHBURN_VA,UURWMEA120,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.3381394106054785
1:uDkhOcN3YOZSPkHegY/afoSKMQQ=,214.36.36.221,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:V/JQZ9xzJf2cjJ0DExB4Ct6kY1c=,214.48.69.222,214.36.29.161,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:lxEMti2nkcuUuW1HMdisFvCdF+U=,214.36.132.198,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:nhqSXrfZ7u0bIx9Gag2qQfWTwwg=,214.36.102.48,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:ClHDhcNo66uwUlh7Ib0M6tU7wVE=,131.67.209.34,214.36.199.2,DK_GRPRAIRI_TX,UURWMEA110,"DK_GRPRAIRI_TX  --(7ZR3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265
1:Q23rEHoL6Fvs4PCGbUylDIsZMcI=,214.36.86.161,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:DhuAcwbpGL3hWzltC510A3qMNIY=,214.48.69.23,214.36.252.220,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:rLvryCm+T6tG2SozDjBhq+QQwgY=,214.36.198.20,131.67.182.34,UURWMEA120,DK_LEXINGTN_KY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(7VM3, N/A)-->  DK_LEXINGTN_KY",1.02
1:z9iCtwsM5G4AlbHTnp8Q2ZDg7Kk=,52.127.76.47,214.36.86.132,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:SnIrrCixCBDhOZwSUSdEH/mGi1U=,214.36.36.28,40.66.30.130,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:hJv0Z8d9t0U8xqsdmjUbIxgB2mc=,214.48.69.23,214.36.100.176,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:kmlh0WrMJSTtEJ+7Aoc3dreOrK4=,214.48.69.222,214.36.102.229,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:hWQwnEO8y463z5hdbvDUpFFswas=,214.36.199.2,131.66.120.34,UURWMEA110,DK_MANCHSTR_NH,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7A43, N/A)-->  DK_MANCHSTR_NH",5.0
1:ZvSczqx8N+OHDvCokLAc0efIIgA=,20.35.197.2,214.36.160.23,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:f4OYquiAe+pCMwcJM6QeNN2tBtE=,214.36.54.254,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:HE49LuWj5hWkre0FEnInDbFgkps=,214.48.68.20,214.36.130.154,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:1jCqnpiuJTWrcN7b+fv2qBZb3gU=,214.48.68.12,214.36.130.154,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:1qpe4LBGig+REIzcs2IQ/yMTB1E=,52.127.80.32,214.36.16.180,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:FFG6//rBFhv00isMKrRcFY74XAQ=,214.36.103.52,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:rcNBawfYK5f9kcXVtss1NqF45qw=,214.36.132.82,207.132.247.10,UURWMEA110,DV_FTGRGGMD_MD,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AUP, N/A)-->  DV_FTGRGGMD_MD",0.0
1:umO7wPGW4N/etC2Qsj5fE7LBWuc=,20.35.193.66,214.36.20.16,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:ti0pju7mlsS6VOB3D8o/gCr6114=,214.36.16.121,20.35.196.226,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:YVcFKQzdoeJ++Wz/xyZrhIBlD0Y=,131.66.15.34,214.36.199.2,DK_CHANTLLY_VA,UURWMEA110,"DK_CHANTLLY_VA  --(7KT2, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:I2ZkcHUxjeKwKVnPY38LNzyP9FM=,20.35.196.226,214.36.109.132,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:1fMUqpW8kKgSEKWnM+YjnFFeLDo=,214.48.69.23,214.36.124.76,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:469l3QkcJMVgIjH2boCdp0ff138=,214.36.72.95,214.48.69.69,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:SnIrrCixCBDhOZwSUSdEH/mGi1U=,40.66.30.130,214.36.36.28,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:woGrd/pqC2BIHV1JH28mlXs7RAk=,214.36.253.35,152.229.21.10,DK_TINRAFB_OK,OKCIAPREM1,"DK_TINRAFB_OK  --(74JX, N/A)-->  UJEWTIN030  --(7GG1, N/A)-->  OKCIAPREM1",0.0
1:UXR/CYivsThUL//RuSCG6fdThvo=,214.48.69.23,214.36.54.32,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:jggKQVsuIzJ1shMpkal9jgq93Cw=,214.48.69.23,214.36.124.76,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:LiMQ0FeTWJzANhpdGn5BiYC+aMg=,214.36.110.97,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:cDLRXfZA0Dbb8ewQn/vtAs1dCTQ=,40.66.29.130,214.36.108.22,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:URiu1eLELlgJ0N0NeKDBC09CZ9k=,214.36.109.43,214.48.69.222,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:A0kqLqlWyCfznMOhLUeNvV4OXm0=,214.36.72.232,40.66.29.66,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
